date,pair,logx,logy,alpha_active,beta_active,spread,zscore
2021-12-03,ES=F/YM=F,8.420131478573106,10.450625818960438,2.7112680434837526,0.9299208109206879,-0.09069771713682773,-1.327042437742373
2021-12-06,ES=F/YM=F,8.431635303054591,10.469142212580797,2.7850280857462915,0.9204662490399586,-0.07692159384104791,0.07305125809699996
2021-12-07,ES=F/YM=F,8.452121194672523,10.483270047141055,2.7850280857462915,0.9204662490399586,-0.08165033109658726,-0.4146501302578129
2021-12-08,ES=F/YM=F,8.455104999102815,10.484193653750324,2.7850280857462915,0.9204662490399586,-0.08347321575913735,-0.6014501049965686
2021-12-09,ES=F/YM=F,8.448271745949816,10.484389460685312,2.7850280857462915,0.9204662490399586,-0.07698762992566799,0.05514568650947083
2021-12-10,ES=F/YM=F,8.45765547870004,10.490357130375763,2.7850280857462915,0.9204662490399586,-0.07965736952180968,-0.21648964169058588
2021-12-13,ES=F/YM=F,8.448646648881127,10.48136416355173,2.7850280857462915,0.9204662490399586,-0.08035801255418829,-0.28973842412891515
2021-12-14,ES=F/YM=F,8.441822884391462,10.478751692439356,2.7850280857462915,0.9204662490399586,-0.07668943876242729,0.078879831041612
2021-12-15,ES=F/YM=F,8.457337024262872,10.48921654632878,2.7850280857462915,0.9204662490399586,-0.08050482700752148,-0.317859024616168
2021-12-16,ES=F/YM=F,8.448646648881127,10.488548283231015,2.7850280857462915,0.9204662490399586,-0.07317389287490261,0.42469792677565416
2021-12-17,ES=F/YM=F,8.441706414580757,10.482227560180323,2.7850280857462915,0.9204662490399586,-0.07310636449167518,0.4174534368123384
2021-12-20,ES=F/YM=F,8.424748901024957,10.45774615922359,2.7850280857462915,0.9204662490399586,-0.08197894655265703,-0.4998688694180556
2021-12-21,ES=F/YM=F,8.442631270089333,10.473930231870588,2.7850280857462915,0.9204662490399586,-0.0822549910822925,-0.5265144311797549
2021-12-22,ES=F/YM=F,8.452334619067742,10.480999389497148,2.7850280857462915,0.9204662490399586,-0.08411743869301436,-0.7073567544030408
2021-12-23,ES=F/YM=F,8.458663249225834,10.486596627887137,2.7850280857462915,0.9204662490399586,-0.08434549076620623,-0.7189743616089096
2021-12-24,ES=F/YM=F,8.458663249225834,10.486596627887137,2.7850280857462915,0.9204662490399586,-0.08434549076620623,-0.7000966502154531
2021-12-27,ES=F/YM=F,8.472666426032763,10.49620647826158,2.7850280857462915,0.9204662490399586,-0.08762509202187996,-1.0090259576951501
2021-12-28,ES=F/YM=F,8.471881968706235,10.499077029501269,2.7850280857462915,0.9204662490399586,-0.0840324742893106,-0.6168850760947486
2021-12-29,ES=F/YM=F,8.473136805219317,10.501801939324901,2.7850280857462915,0.9204662490399586,-0.08246259912403353,-0.4430153822885025
2021-12-30,ES=F/YM=F,8.47057317078101,10.499325055627958,2.7850280857462915,0.9204662490399586,-0.08257974384563838,-0.43811799615459446
2021-12-31,ES=F/YM=F,8.467687771512399,10.497532372052861,2.7850280857462915,0.9204662490399586,-0.08171651477897335,-0.3312011269036215
2022-01-03,ES=F/YM=F,8.47345026846832,10.503833902240531,2.7850280857462915,0.9204662490399586,-0.08071916854942351,-0.21114820748184632
2022-01-04,ES=F/YM=F,8.473084551790175,10.509850603011182,2.8508840564432743,0.9120271085688988,-0.06871625786108826,1.0344219017103025
2022-01-05,ES=F/YM=F,8.453720768460665,10.499325055627958,2.8508840564432743,0.9120271085688988,-0.06158150992334477,1.8008262581870964
2022-01-06,ES=F/YM=F,8.452654670278667,10.494685060560329,2.8508840564432743,0.9120271085688988,-0.06524919454859646,1.4222840263452194
2022-01-07,ES=F/YM=F,8.448432435845445,10.494242031340844,2.8508840564432743,0.9120271085688988,-0.061841431506249656,1.800025036125617
