pair,refit_date,n_train,alpha,beta,eg_adf_stat,eg_adf_pvalue,eg_cointegrated_5pct
ES=F/YM=F,2023-05-18,2184,3.0379746299199666,0.8879855967842137,-1.7492609561955188,0.4059269565214799,False
ES=F/YM=F,2023-06-16,2205,3.052484249629589,0.8861225310794033,-1.6519705343685482,0.4560129361864794,False
ES=F/YM=F,2023-07-17,2226,3.0743838161938615,0.8833180521560621,-1.5595080258602052,0.5038954588448835,False
ES=F/YM=F,2023-08-15,2247,3.091544676213452,0.8811229821023562,-1.7707910557878968,0.3950564807198399,False
ES=F/YM=F,2023-09-13,2268,3.1078827734092016,0.8790307584167381,-1.7253705780449182,0.41809046637576286,False
ES=F/YM=F,2023-10-12,2289,3.1230147769621035,0.8770907941081597,-1.68777555961397,0.4374216268744856,False
ES=F/YM=F,2023-11-10,2310,3.1363452883789846,0.8753798557952258,-1.755691772051306,0.4026706039371829,False
ES=F/YM=F,2023-12-11,2331,3.1487493635366715,0.873793184519815,-1.8727820610955321,0.3449715963748746,False
ES=F/YM=F,2024-01-09,2352,3.1545685688667016,0.8730506663728235,-1.9092407819000439,0.32772652069035013,False
ES=F/YM=F,2024-02-07,2373,3.163063795082269,0.8719679340776538,-1.8868812818406682,0.3382575127394257,False
