Date,Forecast_GARCH_h1,Forecast_EGARCH_h1,Forecast_GARCH_h5,Forecast_EGARCH_h5,Forecast_GARCH_h21,Forecast_EGARCH_h21,RealizedVolatility_YZ,RealizedVolatility_20d,Error_GARCH_h1,Error_EGARCH_h1
2019-10-25,0.5624689388966807,0.652660602394471,0.6451638850492859,0.668856905310904,0.8121048641662837,0.7103647277577213,0.7540417840977262,0.8661790331414553,-0.19157284520104545,-0.10138118170325516
2019-10-28,0.5469741474299793,0.6070190613416651,0.6342645046961894,0.6305198269633066,0.8083785341394144,0.6921769334922304,0.7329234931172491,0.8686262639819516,-0.18594934568726984,-0.12590443177558408
2019-10-29,0.5590841573791501,0.5647730247710242,0.6427728663577225,0.5945547457587489,0.8112834480813735,0.6745418705056816,0.7335167248892167,0.8137863303567752,-0.17443256751006664,-0.1687437001181925
2019-10-30,0.5258177028672262,0.5480198357780751,0.6195806091755292,0.5801553399689454,0.803432248054911,0.6673139081322719,0.7161053761786229,0.6721402940162762,-0.19028767331139673,-0.1680855404005478
2019-10-31,0.507777393294693,0.5146448269223426,0.6072513674746305,0.5512218790342374,0.7993457038166949,0.6524800498879735,0.6806687412985241,0.6695836096250144,-0.1728913480038311,-0.16602391437618147
2019-11-01,0.5069994518256303,0.5220035919793449,0.6100260336220398,0.5578185694080395,0.8060884599337041,0.6541530780128111,0.617308596924413,0.6381189512845311,-0.11030914509878265,-0.0953050049450681
2019-11-04,0.6208197991610631,0.4826556825367716,0.6897931599311016,0.5236762737511955,0.8330095046527523,0.6369542287867217,0.6104538296319995,0.621904960791377,0.010365969529063657,-0.12779814709522785
2019-11-05,0.5897670340097724,0.45379322711013037,0.6674216594391797,0.49828871438324107,0.8252167708195465,0.6237407085102706,0.5929048749359257,0.46536685700130626,-0.0031378409261533236,-0.13911164782579533
2019-11-06,0.5537404079316165,0.46602561548968596,0.6420103457307168,0.5090855457264342,0.8165914037950676,0.6294066412260175,0.5635985594924425,0.4444155859535364,-0.009858151560826034,-0.09757294400275657
2019-11-07,0.5187835480289069,0.44883651443283573,0.6179766344274386,0.493897684034887,0.8086617209770418,0.621416100751602,0.5398388977925823,0.4345106836232565,-0.0210553497636754,-0.09100238335974659
