date,actual,crisis_eval,regime_exante,M1,M2_raw,M2d_regime,M2e,M3,M9d,M9e,w9d,w9e,M2e_sq_err,M2e_abs_err,M9e_sq_err,M9e_abs_err,M9d_sq_err,M9d_abs_err,M3_sq_err,M3_abs_err,M1_sq_err,M1_abs_err
2025-03-10,1.5742270034332702,True,crisis,1.1956621719908398,1.4830327228662448,1.2440580217179567,1.4830327228662448,1.1108509989012465,1.2276141987864482,1.3721164185188053,0.6602224565902246,0.6140303729468464,0.008316396808137344,0.09119428056702539,0.04084868853446712,0.20211058491446487,0.12014043634513598,0.346612804646822,0.21471732157606202,0.46337600453202366,0.1433113316050357,0.37856483144243036
2025-03-11,1.4703681947215157,True,crisis,1.2939047679535398,1.9296768725428879,1.595243766234841,1.9296768725428879,1.4070203198646085,1.4936587501923522,1.6860794610109509,0.6628879215040765,0.6168479085925308,0.2109644615220171,0.4593086778213722,0.0465313504041916,0.21571126628943516,0.0005424499741401107,0.02329055547083647,0.004012953248886373,0.06334787485690718,0.031139340986696788,0.17646342676797588
2025-03-12,1.135380702105227,False,crisis,1.2934950836346744,1.8956846234360363,1.5685164637076827,1.8956846234360363,1.3955094690995342,1.4750703748013096,1.6632577513435944,0.6602224565902246,0.6140303729468464,0.5780620527910055,0.7603039213308094,0.2786541791126059,0.5278770492383675,0.11538907373637182,0.33968967269608275,0.06766697541797863,0.2601287669943073,0.025000157646439675,0.15811438152944746
2025-03-13,0.9053771017130573,False,crisis,1.1623941917775897,1.7014670210505802,1.4158077506496476,1.7014670210505802,1.22048788149231,1.3272049783490916,1.4877975111544381,0.6503629375834253,0.603635170809289,0.6337591596708237,0.7960899193375229,0.3392135333338657,0.5824204094413808,0.17793875750726534,0.42182787663603427,0.09929480353308864,0.3151107797792526,0.06605778458523998,0.25701709006453244
2025-03-14,1.3763905340659452,True,calm,1.0219911953155965,1.8012049654882798,1.2378023404608554,1.2378023404608554,1.198762034028693,1.1592020212185317,1.148963385781499,0.6357911951701146,0.5883486248147177,0.01920668740672188,0.1385881936050899,0.051723107776795535,0.22742714828444632,0.047170850112871136,0.21718851284741358,0.031551884025484096,0.17762850003725217,0.12559889130668447,0.3543993387503488
2025-03-17,0.7844344466788503,False,crisis,1.148278322482219,1.6173140424203876,1.3496402513664858,1.6173140424203876,1.1751298911006651,1.280863033101959,1.4353974830605076,0.6584398121054124,0.6121477498902186,0.6936884210025865,0.8328795957415372,0.4237528747352269,0.6509630363816573,0.2464413414180459,0.4964285864231087,0.15264293029195938,0.3906954444218148,0.13238236595961722,0.36384387580336874
2025-03-18,0.6229559816489348,False,calm,0.9821499494957369,1.459959642460421,1.0292617951076632,1.0292617951076632,1.0337068413980095,1.011184274321095,1.0089107921012865,0.6162850223385895,0.5680278973994424,0.165084414050359,0.4063058134587284,0.14896111571131074,0.3859548104523517,0.15072120723114046,0.3882282926721602,0.168716268784604,0.41075085974907466,0.12902030653752944,0.359193967846802
2025-03-19,1.0633096873707888,False,calm,0.7902021362272776,1.5432492512975091,1.0801614244271907,1.0801614244271907,0.9961376635896613,0.9578347307977904,0.9435146688350133,0.5781245898732446,0.5287381327203218,0.00028398104181810767,0.01685173705640186,0.014350846465986784,0.11979501853577545,0.011124966464075906,0.10547495657299844,0.004512080778852361,0.06717202378112752,0.07458773449160556,0.27310755114351115
2025-03-20,0.9658313334589435,False,crisis,0.9099462748661111,1.3950301222147565,1.1748636555730303,1.3950301222147565,0.992452905813161,1.0815203025205133,1.2013765764642217,0.6476510797312178,0.6007833556837653,0.18421160026945707,0.4291987887558131,0.05548156150241557,0.23554524300527824,0.013383937562528876,0.11568896906156989,0.0007087081146108418,0.026621572354217582,0.0031231397739243023,0.055885058592832326
2025-03-21,0.6898582520213281,False,calm,0.9520221445110115,1.331802762084402,0.9509430492645241,0.9509430492645241,0.9854669321642834,0.9513311208789859,0.9513820840154477,0.6403731591581932,0.5931455055959572,0.06816527135152077,0.261084797243196,0.06839471470088847,0.26152383199411955,0.06836806114865389,0.26147286885765775,0.08738449177586004,0.29560868014295527,0.06872990652534228,0.2621638924896834
